cod_vehiculo;cod_parte;cod_elem_red;elemento;precio;faro_int_ext
29235;2;16005;PARAGOLPE ALMA;308960.19;0
29235;2;16005;PARAGOLPE EMBELLEC / MOLD;261881.24;0
29235;2;20006;TAPA PORTON;1645216.65;0
29235;3;16024;PUERTA DEL;1200258.68;0
29235;3;16024;PUERTA DEL ESPEJO ELECTRICO;920258.96;0
29235;3;16024;PUERTA DEL MANIJA EXT;213565.28;0
29235;3;16024;PUERTA DEL MOLD SUP;11642.4;0
29235;3;16024;PUERTA TRAS;1540726.11;0
29235;3;16024;PUERTA TRAS CRISTAL;140509.22;0
29235;3;16024;PUERTA TRAS MOLD SUP;11278.58;0
29235;3;16024;PUERTA TRAS MOLD SUP 1;8804.57;0
29235;4;16024;PUERTA DEL;1628044.11;0
29235;4;16024;PUERTA TRAS CRISTAL;132868.89;0
29236;1;3011;CAPOT;2070819.14;0
29236;1;6002;FARO AUXILIAR DER;183367.8;0
29236;1;6002;FARO DER;1196183.84;0
29236;1;6002;FARO IZQ;2454945.57;0
29236;1;7006;GUARDABARRO DER;555924.6;0
29236;1;7006;GUARDABARRO IZQ;555924.6;0
29236;1;16005;PARAGOLPE / CTRO;901049.0;0
29236;1;16005;PARAGOLPE EMBELLEC / MOLD DER;100779.529;0
29236;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ;47297.25;0
29236;1;16005;PARAGOLPE REJILLA / TAPA DER;24740.1;0
29236;1;16005;PARAGOLPE REJILLA / TAPA IZQ;24740.1;0
29236;1;16005;PARAGOLPE REJILLA CENTRAL;81351.273;0
29236;1;18005;REJILLA RADIADOR;827774.636;0
29236;2;6002;FARO DER;723211.34;0
29236;2;6002;FARO IZQ;723211.34;0
29236;2;7006;GUARDABARRO DER;2063688.17;0
29236;2;12009;LUNETA CRISTAL;572951.61;0
29236;2;16005;PARAGOLPE / CTRO;746568.9;0
29236;2;16005;PARAGOLPE / CTRO 1;784115.64;0
29236;2;16005;PARAGOLPE ALMA;363533.94;0
29236;2;16005;PARAGOLPE EMBELLEC / MOLD DER;155644.34;0
29236;2;16005;PARAGOLPE EMBELLEC / MOLD INF;180093.38;0
29236;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;155644.34;0
29236;2;20006;TAPA PORTON;1792201.95;0
29236;3;16024;PUERTA DEL;1969966.85;0
29236;3;16024;PUERTA DEL ESPEJO ELECTRICO;845893.13;0
29236;3;16024;PUERTA DEL MOLD INF;223243.02;0
29236;3;16024;PUERTA DEL MOLD SUP;75893.9;0
29236;3;16024;PUERTA TRAS;1859873.4;0
29236;3;16024;PUERTA TRAS MOLD INF;216475.88;0
29236;3;16024;PUERTA TRAS MOLD MEDIA;14043.65;0
29236;3;16024;PUERTA TRAS MOLD SUP;76985.37;0
29236;3;26001;ZOCALO;2063688.17;0
29236;4;16024;PUERTA DEL ESPEJO ELECTRICO;845893.13;0
29236;4;16024;PUERTA TRAS CRISTAL;141309.63;0
29237;1;3011;CAPOT;1138211.25;0
29237;1;6002;FARO AUXILIAR DER;274284.88;0
29237;1;6002;FARO AUXILIAR IZQ;364420.79;0
29237;1;6002;FARO DER;1993900.16;0
29237;1;6002;FARO IZQ;2371244.73;0
29237;1;6002;FARO DER FULL LED;5357139.72;0
29237;1;6002;FARO IZQ FULL LED;5380036.85;0
29237;1;6003;FRENTE C/MASCARA COMPLETA;399318.11;0
29237;1;6003;FRENTE C/MASCARA COMPLETA 1;401061.72;0
29237;1;7006;GUARDABARRO DER;209228.88;0
29237;1;7006;GUARDABARRO IZQ;206192.04;0
29237;1;16005;PARAGOLPE / CTRO;1037034.87;0
29237;1;16005;PARAGOLPE / CTRO 1;1562374.07;0
29237;1;16005;PARAGOLPE ALMA;513820.79;0
29237;1;16005;PARAGOLPE REJILLA / TAPA DER;431697.83;0
29237;1;16005;PARAGOLPE REJILLA / TAPA DER 1;70840.4;0
29237;1;16005;PARAGOLPE REJILLA / TAPA IZQ;72891.84;0
29237;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;136871.93;0
29237;1;16005;PARAGOLPE REJILLA CENTRAL;154942.53;0
29237;1;18005;REJILLA RADIADOR;886734.93;0
29237;2;6002;FARO DER;874038.87;0
29237;2;6002;FARO DER 1;896620.17;0
29237;2;6002;FARO DER 2;486082.47;0
29237;2;6002;FARO DER 3;825181.12;0
29237;2;6002;FARO IZQ;877449.75;0
29237;2;6002;FARO IZQ 1;896620.17;0
29237;2;6002;FARO IZQ 2;361648.39;0
29237;2;6002;FARO IZQ 3;846562.31;0
29237;2;7006;GUARDABARRO DER;1011516.41;0
29237;2;7006;GUARDABARRO IZQ;1016253.75;0
29237;2;16003;PANEL COLA COMP;324855.05;0
29237;2;16003;PANEL COLA REFUERZO;230076.72;0
29237;2;16005;PARAGOLPE / CTRO;976207.45;0
29237;2;16005;PARAGOLPE ALMA;291004.4;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD;171649.55;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD DER;78197.65;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD DER 1;108263.96;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD DER 2;108263.96;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD DER 3;121573.79;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;81008.48;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 1;108263.96;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 2;108263.96;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 3;118718.52;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD DER 4;106558.52;0
29237;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 4;97304.92;0
29237;2;20006;TAPA PORTON;1500251.79;0
29237;3;16024;PUERTA DEL;2112189.52;0
29237;3;16024;PUERTA DEL CRISTAL;141320.13;0
29237;3;16024;PUERTA DEL ESPEJO ELECTRICO;2318421.64;0
29237;3;16024;PUERTA DEL MOLD INF;248204.93;0
29237;3;16024;PUERTA DEL MOLD SUP;91051.64;0
29237;3;16024;PUERTA TRAS CRISTAL;107748.33;0
29237;3;16024;PUERTA TRAS MANIJA EXT;109243.01;0
29237;3;16024;PUERTA TRAS MOLD INF;84135.12;0
29237;3;16024;PUERTA TRAS MOLD SUP;77660.76;0
29237;4;16024;PUERTA DEL;1752783.48;0
29237;4;16024;PUERTA DEL CRISTAL;138194.37;0
29237;4;16024;PUERTA DEL ESPEJO ELECTRICO;1223370.16;0
29237;4;16024;PUERTA DEL MOLD INF;837245.53;0
29237;4;16024;PUERTA DEL MOLD SUP;205221.48;0
29237;4;16024;PUERTA TRAS;3479385.27;0
29237;4;16024;PUERTA TRAS MOLD INF;82524.43;0
29237;4;16024;PUERTA TRAS MOLD SUP;204905.65;0
29238;1;3011;CAPOT;967830.92;0
29238;1;6002;FARO AUXILIAR IZQ;174845.12;0
29238;1;6002;FARO DER;964361.22;0
29238;1;6002;FARO IZQ;908387.55;0
29238;1;6003;FRENTE C/MASCARA COMPLETA;936863.51;0
29238;1;7006;GUARDABARRO DER;764570.99;0
29238;1;7006;GUARDABARRO IZQ;753153.09;0
29238;1;16005;PARAGOLPE / CTRO;1384545.87;0
29238;1;16005;PARAGOLPE ALMA;768438.09;0
29238;1;16005;PARAGOLPE EMBELLEC / MOLD DER;285844.79;0
29238;1;16005;PARAGOLPE REJILLA / TAPA DER;55958.39;0
29238;1;16005;PARAGOLPE REJILLA CENTRAL;166254.95;0
29238;2;6002;FARO IZQ;372021.62;0
29238;2;16005;PARAGOLPE / CTRO;457617.62;0
29238;2;16005;PARAGOLPE ALMA;411242.93;0
29238;3;16024;PUERTA DEL ESPEJO ELECTRICO;354229.88;0
29238;3;26001;ZOCALO;1792319.1;0
29238;4;16024;PUERTA DEL;2044964.87;0
29238;4;16024;PUERTA DEL CRISTAL;234487.19;0
29238;4;16024;PUERTA DEL ESPEJO ELECTRICO;432855.92;0
29238;4;16024;PUERTA DEL MOLD MEDIA;91755.86;0
29244;1;3011;CAPOT;2461821.41;0
29244;1;6001;FARITO DER;1730282.05;0
29244;1;6001;FARITO IZQ;1730282.05;0
29244;1;6002;FARO AUXILIAR DER;845188.43;0
29244;1;6002;FARO AUXILIAR IZQ;845188.43;0
29244;1;6002;FARO DER FULL LED;4478953.27;0
29244;1;6002;FARO IZQ FULL LED;4478953.27;0
29244;1;7006;GUARDABARRO DER;836673.1;0
29244;1;7006;GUARDABARRO IZQ;836673.1;0
29244;1;16005;PARAGOLPE / CTRO;1294812.98;0
29244;1;16005;PARAGOLPE ALMA;895056.0;0
29244;1;16005;PARAGOLPE EMBELLEC / MOLD DER;158995.26;0
29244;1;16005;PARAGOLPE EMBELLEC / MOLD INF;346569.8;0
29244;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ;282100.28;0
29244;1;16005;PARAGOLPE REJILLA / TAPA DER;439569.22;0
29244;1;16005;PARAGOLPE REJILLA / TAPA IZQ;439569.22;0
29244;1;16005;PARAGOLPE REJILLA CENTRAL;1496463.83;0
29244;2;6002;FARO DER;1764732.97;0
29244;2;6002;FARO DER 1;1399631.15;0
29244;2;6002;FARO IZQ;1764732.97;0
29244;2;6002;FARO IZQ 1;1399631.15;0
29244;2;7006;GUARDABARRO DER;1811038.56;0
29244;2;7006;GUARDABARRO IZQ;1811038.56;0
29244;2;16005;PARAGOLPE ALMA;984550.47;0
29244;2;16005;PARAGOLPE EMBELLEC / MOLD DER;407657.6;0
29244;2;16005;PARAGOLPE EMBELLEC / MOLD INF;529947.23;0
29244;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;407657.6;0
29244;3;16024;PUERTA DEL;2700396.8;0
29244;3;16024;PUERTA DEL CRISTAL;339036.36;0
29244;3;16024;PUERTA DEL MANIJA EXT;824067.07;0
29244;3;16024;PUERTA DEL MOLD INF;394275.76;0
29244;3;16024;PUERTA DEL MOLD SUP;84561.98;0
29244;3;16024;PUERTA TRAS;2383423.31;0
29244;3;16024;PUERTA TRAS CRISTAL;277907.78;0
29244;3;16024;PUERTA TRAS MANIJA EXT;824067.07;0
29244;3;16024;PUERTA TRAS MOLD INF;292484.95;0
29244;3;16024;PUERTA TRAS MOLD SUP;84561.98;0
29244;3;16024;PUERTA TRAS MOLD SUP 1;147274.06;0
29244;3;26001;ZOCALO;422427.25;0
29244;4;16024;PUERTA DEL;2700396.8;0
29244;4;16024;PUERTA DEL MOLD INF;408575.92;0
29244;4;16024;PUERTA DEL MOLD SUP;84561.98;0
29244;4;16024;PUERTA TRAS;2383423.31;0
29244;4;16024;PUERTA TRAS CRISTAL;277907.78;0
29244;4;16024;PUERTA TRAS MOLD SUP;84561.98;0
29244;4;16024;PUERTA TRAS MOLD SUP 1;147274.06;0
29245;1;3011;CAPOT;2461821.41;0
29245;1;6001;FARITO DER;1730282.05;0
29245;1;6001;FARITO IZQ;1730282.05;0
29245;1;6002;FARO AUXILIAR DER;845188.43;0
29245;1;6002;FARO AUXILIAR IZQ;845188.43;0
29245;1;6002;FARO DER FULL LED;4478953.27;0
29245;1;6002;FARO IZQ FULL LED;4478953.27;0
29245;1;7006;GUARDABARRO DER;836673.1;0
29245;1;7006;GUARDABARRO IZQ;836673.1;0
29245;1;16005;PARAGOLPE / CTRO;1294812.98;0
29245;1;16005;PARAGOLPE ALMA;895056.0;0
29245;1;16005;PARAGOLPE EMBELLEC / MOLD DER;158995.26;0
29245;1;16005;PARAGOLPE EMBELLEC / MOLD INF;346569.8;0
29245;1;16005;PARAGOLPE EMBELLEC / MOLD IZQ;282100.28;0
29245;1;16005;PARAGOLPE REJILLA / TAPA DER;439569.22;0
29245;1;16005;PARAGOLPE REJILLA / TAPA IZQ;439569.22;0
29245;1;16005;PARAGOLPE REJILLA CENTRAL;1496463.83;0
29245;2;6002;FARO DER;1764732.97;0
29245;2;6002;FARO DER 1;1399631.15;0
29245;2;6002;FARO IZQ;1764732.97;0
29245;2;6002;FARO IZQ 1;1399631.15;0
29245;2;7006;GUARDABARRO DER;1811038.56;0
29245;2;7006;GUARDABARRO IZQ;1811038.56;0
29245;2;16005;PARAGOLPE ALMA;984550.47;0
29245;2;16005;PARAGOLPE EMBELLEC / MOLD DER;407657.6;0
29245;2;16005;PARAGOLPE EMBELLEC / MOLD INF;529947.23;0
29245;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;407657.6;0
29245;3;16024;PUERTA DEL;2700396.8;0
29245;3;16024;PUERTA DEL CRISTAL;339036.36;0
29245;3;16024;PUERTA DEL MANIJA EXT;824067.07;0
29245;3;16024;PUERTA DEL MOLD INF;394275.76;0
29245;3;16024;PUERTA DEL MOLD SUP;84561.98;0
29245;3;16024;PUERTA TRAS;2383423.31;0
29245;3;16024;PUERTA TRAS CRISTAL;277907.78;0
29245;3;16024;PUERTA TRAS MANIJA EXT;824067.07;0
29245;3;16024;PUERTA TRAS MOLD INF;292484.95;0
29245;3;16024;PUERTA TRAS MOLD SUP;84561.98;0
29245;3;16024;PUERTA TRAS MOLD SUP 1;147274.06;0
29245;3;26001;ZOCALO;422427.25;0
29245;4;16024;PUERTA DEL;2700396.8;0
29245;4;16024;PUERTA DEL MOLD INF;408575.92;0
29245;4;16024;PUERTA DEL MOLD SUP;84561.98;0
29245;4;16024;PUERTA TRAS;2383423.31;0
29245;4;16024;PUERTA TRAS CRISTAL;277907.78;0
29245;4;16024;PUERTA TRAS MOLD SUP;84561.98;0
29245;4;16024;PUERTA TRAS MOLD SUP 1;147274.06;0
29246;1;3011;CAPOT;1138211.25;0
29246;1;6002;FARO AUXILIAR DER;274284.88;0
29246;1;6002;FARO AUXILIAR IZQ;364420.79;0
29246;1;6002;FARO DER;1993900.16;0
29246;1;6002;FARO IZQ;2371244.73;0
29246;1;6002;FARO DER FULL LED;5357139.72;0
29246;1;6002;FARO IZQ FULL LED;5380036.85;0
29246;1;6003;FRENTE C/MASCARA COMPLETA;399318.11;0
29246;1;6003;FRENTE C/MASCARA COMPLETA 1;401061.72;0
29246;1;7006;GUARDABARRO DER;209228.88;0
29246;1;7006;GUARDABARRO IZQ;206192.04;0
29246;1;16005;PARAGOLPE / CTRO;1037034.87;0
29246;1;16005;PARAGOLPE / CTRO 1;1562374.07;0
29246;1;16005;PARAGOLPE ALMA;513820.79;0
29246;1;16005;PARAGOLPE REJILLA / TAPA DER;431697.83;0
29246;1;16005;PARAGOLPE REJILLA / TAPA DER 1;70840.4;0
29246;1;16005;PARAGOLPE REJILLA / TAPA IZQ;72891.84;0
29246;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;136871.93;0
29246;1;16005;PARAGOLPE REJILLA CENTRAL;154942.53;0
29246;1;18005;REJILLA RADIADOR;886734.93;0
29246;2;6002;FARO DER;874038.87;0
29246;2;6002;FARO DER 1;896620.17;0
29246;2;6002;FARO DER 2;486082.47;0
29246;2;6002;FARO DER 3;825181.12;0
29246;2;6002;FARO IZQ;877449.75;0
29246;2;6002;FARO IZQ 1;896620.17;0
29246;2;6002;FARO IZQ 2;361648.39;0
29246;2;6002;FARO IZQ 3;846562.31;0
29246;2;7006;GUARDABARRO DER;1011516.41;0
29246;2;7006;GUARDABARRO IZQ;1016253.75;0
29246;2;16003;PANEL COLA COMP;324855.05;0
29246;2;16003;PANEL COLA REFUERZO;230076.72;0
29246;2;16005;PARAGOLPE / CTRO;976207.45;0
29246;2;16005;PARAGOLPE ALMA;291004.4;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD;171649.55;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD DER;78197.65;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD DER 1;108263.96;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD DER 2;108263.96;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD DER 3;121573.79;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;81008.48;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 1;108263.96;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 2;108263.96;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 3;118718.52;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD DER 4;106558.52;0
29246;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 4;97304.92;0
29246;2;20006;TAPA PORTON;1500251.79;0
29246;3;16024;PUERTA DEL;2112189.52;0
29246;3;16024;PUERTA DEL CRISTAL;141320.13;0
29246;3;16024;PUERTA DEL ESPEJO ELECTRICO;2318421.64;0
29246;3;16024;PUERTA DEL MOLD INF;248204.93;0
29246;3;16024;PUERTA DEL MOLD SUP;91051.64;0
29246;3;16024;PUERTA TRAS CRISTAL;107748.33;0
29246;3;16024;PUERTA TRAS MANIJA EXT;109243.01;0
29246;3;16024;PUERTA TRAS MOLD INF;84135.12;0
29246;3;16024;PUERTA TRAS MOLD SUP;77660.76;0
29246;4;16024;PUERTA DEL;1752783.48;0
29246;4;16024;PUERTA DEL CRISTAL;138194.37;0
29246;4;16024;PUERTA DEL ESPEJO ELECTRICO;1223370.16;0
29246;4;16024;PUERTA DEL MOLD INF;837245.53;0
29246;4;16024;PUERTA DEL MOLD SUP;205221.48;0
29246;4;16024;PUERTA TRAS;3479385.27;0
29246;4;16024;PUERTA TRAS MOLD INF;82524.43;0
29246;4;16024;PUERTA TRAS MOLD SUP;204905.65;0
29249;1;3011;CAPOT;3330448.0;0
29249;1;6002;FARO AUXILIAR DER;384336.0;0
29249;1;6002;FARO AUXILIAR IZQ;384336.0;0
29249;1;6002;FARO DER;1072720.0;0
29249;1;6002;FARO DER 1;120608.0;0
29249;1;6002;FARO IZQ;1072720.0;0
29249;1;6003;FRENTE C/MASCARA COMPLETA;641280.0;0
29249;1;7006;GUARDABARRO DER;1495760.0;0
29249;1;7006;GUARDABARRO IZQ;1495760.0;0
29249;1;16005;PARAGOLPE / CTRO;1111840.0;0
29249;1;16005;PARAGOLPE ALMA;881280.0;0
29249;1;18005;REJILLA RADIADOR;307680.0;0
29249;2;6002;FARO DER;723680.0;0
29249;2;6002;FARO IZQ;723680.0;0
29249;2;16003;PANEL COLA COMP;407888.0;0
29249;2;16005;PARAGOLPE / CTRO;1837216.0;0
29249;2;16021;PORTON IZQ;1057344.0;0
29249;2;16021;PORTON UNICO;4134624.0;0
29249;2;16021;PORTON UNICO C/ABERTURA;3744208.0;0
29249;3;16024;PUERTA DEL;2199808.0;0
29249;3;16024;PUERTA DEL CRISTAL;73344.0;0
29249;3;16024;PUERTA DEL ESPEJO ELECTRICO;602224.0;0
29249;3;16024;PUERTA DEL MANIJA EXT;168176.0;0
29249;4;16024;PUERTA DEL;2749744.0;0
29249;4;16024;PUERTA DEL CRISTAL;73344.0;0
29249;4;16024;PUERTA DEL ESPEJO ELECTRICO;1431920.0;0
29249;4;16024;PUERTA DEL MANIJA EXT;168176.0;0
29252;1;3011;CAPOT;3330448.0;0
29252;1;6002;FARO AUXILIAR DER;384336.0;0
29252;1;6002;FARO AUXILIAR IZQ;384336.0;0
29252;1;6002;FARO DER;1072720.0;0
29252;1;6002;FARO DER 1;120608.0;0
29252;1;6002;FARO IZQ;1072720.0;0
29252;1;6003;FRENTE C/MASCARA COMPLETA;641280.0;0
29252;1;7006;GUARDABARRO DER;1495760.0;0
29252;1;7006;GUARDABARRO IZQ;1495760.0;0
29252;1;16005;PARAGOLPE / CTRO;1111840.0;0
29252;1;16005;PARAGOLPE ALMA;881280.0;0
29252;1;18005;REJILLA RADIADOR;307680.0;0
29252;2;6002;FARO DER;723680.0;0
29252;2;6002;FARO IZQ;723680.0;0
29252;2;16003;PANEL COLA COMP;407888.0;0
29252;2;16005;PARAGOLPE / CTRO;1837216.0;0
29252;2;16021;PORTON IZQ;1057344.0;0
29252;2;16021;PORTON UNICO;4134624.0;0
29252;2;16021;PORTON UNICO C/ABERTURA;3744208.0;0
29252;3;16024;PUERTA DEL;2199808.0;0
29252;3;16024;PUERTA DEL CRISTAL;73344.0;0
29252;3;16024;PUERTA DEL ESPEJO ELECTRICO;602224.0;0
29252;3;16024;PUERTA DEL MANIJA EXT;168176.0;0
29252;4;16024;PUERTA DEL;2749744.0;0
29252;4;16024;PUERTA DEL CRISTAL;73344.0;0
29252;4;16024;PUERTA DEL ESPEJO ELECTRICO;1431920.0;0
29252;4;16024;PUERTA DEL MANIJA EXT;168176.0;0
29253;1;3011;CAPOT;2389914.16;0
29253;1;6002;FARO DER FULL LED;3762329.65;0
29253;1;6002;FARO IZQ FULL LED;3762329.65;0
29253;1;16005;PARAGOLPE ALMA;895056.0;0
29253;1;16005;PARAGOLPE REJILLA / TAPA DER;98455.05;0
29253;1;16005;PARAGOLPE REJILLA / TAPA IZQ;98455.05;0
29253;1;18005;REJILLA RADIADOR;1237784.19;0
29253;2;6002;FARO IZQ;1134097.5;0
29253;2;16005;PARAGOLPE / CTRO;980251.61;0
29253;2;16005;PARAGOLPE ALMA;503295.07;0
29253;2;16005;PARAGOLPE EMBELLEC / MOLD;516457.11;0
29253;2;20006;TAPA PORTON;5086268.96;0
29253;4;16024;PUERTA TRAS MOLD SUP;84561.98;0
29254;1;3011;CAPOT;2389914.16;0
29254;1;6002;FARO DER FULL LED;3762329.65;0
29254;1;6002;FARO IZQ FULL LED;3762329.65;0
29254;1;16005;PARAGOLPE ALMA;895056.0;0
29254;1;16005;PARAGOLPE REJILLA / TAPA DER;98455.05;0
29254;1;16005;PARAGOLPE REJILLA / TAPA IZQ;98455.05;0
29254;1;18005;REJILLA RADIADOR;1237784.19;0
29254;2;6002;FARO IZQ;1134097.5;0
29254;2;16005;PARAGOLPE / CTRO;980251.61;0
29254;2;16005;PARAGOLPE ALMA;503295.07;0
29254;2;16005;PARAGOLPE EMBELLEC / MOLD;516457.11;0
29254;2;20006;TAPA PORTON;5086268.96;0
29254;4;16024;PUERTA TRAS MOLD SUP;84561.98;0
29255;1;3011;CAPOT;1138211.25;0
29255;1;6002;FARO AUXILIAR DER;274284.88;0
29255;1;6002;FARO AUXILIAR IZQ;364420.79;0
29255;1;6002;FARO DER;1993900.16;0
29255;1;6002;FARO IZQ;2371244.73;0
29255;1;6002;FARO DER FULL LED;5357139.72;0
29255;1;6002;FARO IZQ FULL LED;5380036.85;0
29255;1;6003;FRENTE C/MASCARA COMPLETA;399318.11;0
29255;1;6003;FRENTE C/MASCARA COMPLETA 1;401061.72;0
29255;1;7006;GUARDABARRO DER;209228.88;0
29255;1;7006;GUARDABARRO IZQ;206192.04;0
29255;1;16005;PARAGOLPE / CTRO;1037034.87;0
29255;1;16005;PARAGOLPE / CTRO 1;1562374.07;0
29255;1;16005;PARAGOLPE ALMA;513820.79;0
29255;1;16005;PARAGOLPE REJILLA / TAPA DER;431697.83;0
29255;1;16005;PARAGOLPE REJILLA / TAPA DER 1;70840.4;0
29255;1;16005;PARAGOLPE REJILLA / TAPA IZQ;72891.84;0
29255;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;136871.93;0
29255;1;16005;PARAGOLPE REJILLA CENTRAL;154942.53;0
29255;1;18005;REJILLA RADIADOR;886734.93;0
29255;2;6002;FARO DER;874038.87;0
29255;2;6002;FARO DER 1;896620.17;0
29255;2;6002;FARO DER 2;486082.47;0
29255;2;6002;FARO DER 3;825181.12;0
29255;2;6002;FARO IZQ;877449.75;0
29255;2;6002;FARO IZQ 1;896620.17;0
29255;2;6002;FARO IZQ 2;361648.39;0
29255;2;6002;FARO IZQ 3;846562.31;0
29255;2;7006;GUARDABARRO DER;1011516.41;0
29255;2;7006;GUARDABARRO IZQ;1016253.75;0
29255;2;16003;PANEL COLA COMP;324855.05;0
29255;2;16003;PANEL COLA REFUERZO;230076.72;0
29255;2;16005;PARAGOLPE / CTRO;976207.45;0
29255;2;16005;PARAGOLPE ALMA;291004.4;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD;171649.55;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD DER;78197.65;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD DER 1;108263.96;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD DER 2;108263.96;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD DER 3;121573.79;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ;81008.48;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 1;108263.96;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 2;108263.96;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 3;118718.52;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD DER 4;106558.52;0
29255;2;16005;PARAGOLPE EMBELLEC / MOLD IZQ 4;97304.92;0
29255;2;20006;TAPA PORTON;1500251.79;0
29255;3;16024;PUERTA DEL;2112189.52;0
29255;3;16024;PUERTA DEL CRISTAL;141320.13;0
29255;3;16024;PUERTA DEL ESPEJO ELECTRICO;2318421.64;0
29255;3;16024;PUERTA DEL MOLD INF;248204.93;0
29255;3;16024;PUERTA DEL MOLD SUP;91051.64;0
29255;3;16024;PUERTA TRAS CRISTAL;107748.33;0
29255;3;16024;PUERTA TRAS MANIJA EXT;109243.01;0
29255;3;16024;PUERTA TRAS MOLD INF;84135.12;0
29255;3;16024;PUERTA TRAS MOLD SUP;77660.76;0
29255;4;16024;PUERTA DEL;1752783.48;0
29255;4;16024;PUERTA DEL CRISTAL;138194.37;0
29255;4;16024;PUERTA DEL ESPEJO ELECTRICO;1223370.16;0
29255;4;16024;PUERTA DEL MOLD INF;837245.53;0
29255;4;16024;PUERTA DEL MOLD SUP;205221.48;0
29255;4;16024;PUERTA TRAS;3479385.27;0
29255;4;16024;PUERTA TRAS MOLD INF;82524.43;0
29255;4;16024;PUERTA TRAS MOLD SUP;204905.65;0
29257;1;3011;CAPOT;1138211.25;0
29257;1;6002;FARO AUXILIAR DER;274284.88;0
29257;1;6002;FARO AUXILIAR IZQ;364420.79;0
29257;1;6002;FARO DER;1993900.16;0
29257;1;6002;FARO IZQ;2371244.73;0
29257;1;6002;FARO DER FULL LED;5357139.72;0
29257;1;6002;FARO IZQ FULL LED;5380036.85;0
29257;1;6003;FRENTE C/MASCARA COMPLETA;399318.11;0
29257;1;6003;FRENTE C/MASCARA COMPLETA 1;401061.72;0
29257;1;7006;GUARDABARRO DER;209228.88;0
29257;1;7006;GUARDABARRO IZQ;206192.04;0
29257;1;16005;PARAGOLPE / CTRO;1037034.87;0
29257;1;16005;PARAGOLPE / CTRO 1;1562374.07;0
29257;1;16005;PARAGOLPE ALMA;513820.79;0
29257;1;16005;PARAGOLPE REJILLA / TAPA DER;431697.83;0
29257;1;16005;PARAGOLPE REJILLA / TAPA DER 1;70840.4;0
29257;1;16005;PARAGOLPE REJILLA / TAPA IZQ;72891.84;0
29257;1;16005;PARAGOLPE REJILLA / TAPA IZQ 1;136871.93;0
29257;1;16005;PARAGOLPE REJILLA CENTRAL;154942.53;0
29257;1;18005;REJILLA RADIADOR;886734.93;0
29257;2;6002;FARO DER;874038.87;0
29257;2;6002;FARO DER 1;896620.17;0
29257;2;6002;FARO DER 2;486082.47;0
29257;2;6002;FARO DER 3;825181.12;0
29257;2;6002;FARO IZQ;877449.75;0
29257;2;6002;FARO IZQ 1;896620.17;0
29257;2;6002;FARO IZQ 2;361648.39;0
29257;2;6002;FARO IZQ 3;846562.31;0
29257;2;7006;GUARDABARRO DER;1011516.41;0
29257;2;7006;GUARDABARRO IZQ;1016253.75;0
29257;2;16003;PANEL COLA COMP;324855.05;0
29257;2;16003;PANEL COLA REFUERZO;230076.72;0
29257;2;16005;PARAGOLPE / CTRO;976207.45;0
29257;2;16005;PARAGOLPE ALMA;291004.4;0
