COD_CLASE;COD_MARCA;DESC_MARC;COD_MODELO;DESC_MODE;COD_PARTE;ID_ELEM;DESC_ELEM;NRO_PIEZA;VALOR;FECHA
901;1;Peugeot;37;*207 COMPACT 5P 08/16;3;51801;PUERTA DEL ESPEJO MANUAL CARCAZA 1;1607125880;16816.54;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;3;51961;PUERTA DEL ESPEJO SENSOR / SONDA TEMP;6445F9;45857.88;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;96766552XX;120172.63;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;8151QQ;51254.57;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;4;33970;PUERTA DEL ESPEJO MANUAL CARCAZA;815240;21982.24;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;4;34021;PUERTA DEL ESPEJO ELECTRICO;1607130880;154043.70;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;660238;65624.75;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;8151QQ;51254.57;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;1607126080;19595.38;2023-11-28
901;1;Peugeot;37;*207 COMPACT 5P 08/16;4;51901;PUERTA DEL ESPEJO MANUAL CARCAZA 1;1607126080;19595.38;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;8154JC;88628.94;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;8151QR;55303.84;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;33906;PUERTA DEL ESPEJO ELECTRICO;1607130780;154043.70;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;33912;PUERTA DEL ESPEJO MANUAL EMBELLEC;815241;21982.24;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;33915;PUERTA DEL ESPEJO ELECT MOTOR;660238;65624.75;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;8151QR;55303.84;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;1607125880;16816.54;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;51802;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;1607125880;16816.54;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;3;51961;PUERTA DEL ESPEJO SENSOR / SONDA TEMP;6445F9;45857.88;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;8151QQ;51254.57;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;4;34021;PUERTA DEL ESPEJO ELECTRICO;1607130880;154043.70;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;4;34027;PUERTA DEL ESPEJO MANUAL EMBELLEC;815240;21982.24;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;660238;65624.75;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;8151QQ;51254.57;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;1607126080;19595.38;2023-11-28
901;1;Peugeot;38;*207 COMPACT 3P 08/16;4;51902;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;1607126080;19595.38;2023-11-28
901;1;Peugeot;39;207 RC 3P 08/16;3;33906;PUERTA DEL ESPEJO ELECTRICO;8149ZK;299201.40;2023-11-28
901;1;Peugeot;39;207 RC 3P 08/16;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;815292;35232.49;2023-11-28
901;1;Peugeot;39;207 RC 3P 08/16;4;34021;PUERTA DEL ESPEJO ELECTRICO;8149ZJ;239715.30;2023-11-28
901;1;Peugeot;39;207 RC 3P 08/16;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;8151JE;26923.96;2023-11-28
901;1;Peugeot;39;207 RC 3P 08/16;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;815291;35232.49;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;96766540XX;127172.23;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;8151QR;55303.84;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;33906;PUERTA DEL ESPEJO ELECTRICO;1607130780;154043.70;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;33912;PUERTA DEL ESPEJO MANUAL EMBELLEC;815241;21982.24;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;33915;PUERTA DEL ESPEJO ELECT MOTOR;660238;65624.75;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;8151QR;55303.84;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;1607125880;16816.54;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;51802;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;1607125880;16816.54;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;3;51961;PUERTA DEL ESPEJO SENSOR / SONDA TEMP;6445F9;45857.88;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;96766552XX;120172.63;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;8151QQ;51254.57;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;4;34021;PUERTA DEL ESPEJO ELECTRICO;1607130880;154043.70;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;4;34027;PUERTA DEL ESPEJO MANUAL EMBELLEC;815240;21982.24;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;660238;65624.75;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;8151QQ;51254.57;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;1607126080;19595.38;2023-11-28
901;1;Peugeot;40;*207 COMPACT 4P 08/13;4;51902;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;1607126080;19595.38;2023-11-28
901;1;Peugeot;41;207 GTI 3P 10/14;3;33906;PUERTA DEL ESPEJO ELECTRICO;8149ZK;299201.40;2023-11-28
901;1;Peugeot;41;207 GTI 3P 10/14;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;815292;35232.49;2023-11-28
901;1;Peugeot;41;207 GTI 3P 10/14;3;69301;PUERTA DEL ESPEJO GIRO;6325G6;10492.40;2023-11-28
901;1;Peugeot;41;207 GTI 3P 10/14;4;34021;PUERTA DEL ESPEJO ELECTRICO;8149ZJ;239715.30;2023-11-28
901;1;Peugeot;41;207 GTI 3P 10/14;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;815291;35232.49;2023-11-28
901;1;Peugeot;41;207 GTI 3P 10/14;4;69303;PUERTA DEL ESPEJO GIRO;6325G5;7594.57;2023-11-28
901;1;Peugeot;42;207 GTI 5P 10/14;3;33906;PUERTA DEL ESPEJO ELECTRICO;8149ZK;299201.40;2023-11-28
901;1;Peugeot;42;207 GTI 5P 10/14;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;815292;35232.49;2023-11-28
901;1;Peugeot;42;207 GTI 5P 10/14;3;69301;PUERTA DEL ESPEJO GIRO;6325G6;10492.40;2023-11-28
901;1;Peugeot;42;207 GTI 5P 10/14;4;34021;PUERTA DEL ESPEJO ELECTRICO;8149ZJ;239715.30;2023-11-28
901;1;Peugeot;42;207 GTI 5P 10/14;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;815293;4276.76;2023-11-28
901;1;Peugeot;42;207 GTI 5P 10/14;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;815291;35232.49;2023-11-28
901;1;Peugeot;42;207 GTI 5P 10/14;4;69303;PUERTA DEL ESPEJO GIRO;6325G5;7594.57;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;1635685080;278605.08;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;3;33915;PUERTA DEL ESPEJO ELECT MOTOR;660255;56836.75;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;8152P9;29111.34;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;8154QS;303348.66;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;3;69301;PUERTA DEL ESPEJO GIRO;6325G5;7594.57;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;8154QN;265088.85;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;660254;56836.75;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;8152P6;29111.34;2023-11-28
901;1;Peugeot;43;*408 11/15 Y 15/...;4;69303;PUERTA DEL ESPEJO GIRO;6325G6;10492.40;2023-11-28
901;1;Peugeot;44;*508 12/16;3;33906;PUERTA DEL ESPEJO ELECTRICO;8154SJ;305571.04;2023-11-28
901;1;Peugeot;44;*508 12/16;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;8152Q9;55282.84;2023-11-28
901;1;Peugeot;44;*508 12/16;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;8152Q9;55282.84;2023-11-28
901;1;Peugeot;44;*508 12/16;4;34021;PUERTA DEL ESPEJO ELECTRICO;8154SH;305571.04;2023-11-28
901;1;Peugeot;44;*508 12/16;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;8152Q8;47180.80;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;1612618580;190795.10;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;1609867380;21404.78;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;33855;PUERTA DEL ESPEJO MANUAL CARCAZA;980012761T;28432.38;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;33856;PUERTA DEL ESPEJO SOP;1609867180;16942.53;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;33906;PUERTA DEL ESPEJO ELECTRICO;1612618380;164431.10;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;33915;PUERTA DEL ESPEJO ELECT MOTOR;1609867580;35197.49;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;980012761T;28432.38;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;1609867380;21404.78;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;1612617780;254669.95;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;51808;PUERTA DEL ESPEJO ELECT CARCAZA 1;16081119VD;46883.32;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;51961;PUERTA DEL ESPEJO SENSOR / SONDA TEMP;6445F9;45857.88;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;69301;PUERTA DEL ESPEJO GIRO;1609865880;27494.43;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;83061;PUERTA DEL ESPEJO MOLD INT;98012058ZD;13621.22;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;3;83062;PUERTA DEL ESPEJO MOLD INT 1;98012053ZD;10499.40;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;1612618680;119584.67;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;1609867280;21170.29;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;33971;PUERTA DEL ESPEJO SOP;1609867080;16942.53;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;34021;PUERTA DEL ESPEJO ELECTRICO;1612618480;180547.68;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;1609867480;35197.49;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;1609867280;21170.29;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;1612617880;254669.95;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;51908;PUERTA DEL ESPEJO ELECT CARCAZA 1;16081117VD;48517.73;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;69303;PUERTA DEL ESPEJO GIRO;1609865780;27494.43;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;83063;PUERTA DEL ESPEJO MOLD INT;98012061ZD;13621.22;2023-11-28
901;1;Peugeot;45;*208 5P 13/16 16/20;4;83064;PUERTA DEL ESPEJO MOLD INT 1;98012054ZD;10103.92;2023-11-28
901;1;Peugeot;47;208 3P 13/16 Y 16/20;3;33915;PUERTA DEL ESPEJO ELECT MOTOR;660248;21859.75;2023-11-28
901;1;Peugeot;47;208 3P 13/16 Y 16/20;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;16081119VD;46883.32;2023-11-28
901;1;Peugeot;47;208 3P 13/16 Y 16/20;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;1607512280;48157.25;2023-11-28
901;1;Peugeot;47;208 3P 13/16 Y 16/20;3;69301;PUERTA DEL ESPEJO GIRO;1607512280;48157.25;2023-11-28
901;1;Peugeot;47;208 3P 13/16 Y 16/20;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;16081117VD;48517.73;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;1635685080;278605.08;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;8152P9;29111.34;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;980193621T;21215.79;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;3;51803;PUERTA DEL ESPEJO ELECTRICO 1;8154QS;303348.66;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;3;51808;PUERTA DEL ESPEJO ELECT CARCAZA 1;8152J7;50243.13;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;3;69301;PUERTA DEL ESPEJO GIRO;6325G6;10492.40;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;1635684980;242994.61;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;980193611T;23742.64;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;8152P6;29111.34;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;4;51903;PUERTA DEL ESPEJO ELECTRICO 1;1635684780;234329.11;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;4;51908;PUERTA DEL ESPEJO ELECT CARCAZA 1;8152J6;50243.13;2023-11-28
901;1;Peugeot;48;*308 5P 15/...;4;69303;PUERTA DEL ESPEJO GIRO;6325G5;7594.57;2023-11-28
901;1;Peugeot;49;308 II 5P 17/19/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;1611508780;160070.35;2023-11-28
901;1;Peugeot;49;308 II 5P 17/19/...;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;1610708080;16638.05;2023-11-28
901;1;Peugeot;49;308 II 5P 17/19/...;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;1610707980;19402.89;2023-11-28
901;1;Peugeot;50;508 16/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;1612167680;133107.89;2023-11-28
901;1;Peugeot;51;*301 17/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;1609064480;116879.32;2023-11-28
901;1;Peugeot;51;*301 17/...;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;1609065180;13680.72;2023-11-28
901;1;Peugeot;51;*301 17/...;3;33935;PUERTA DEL ESPEJO ELECT EMBELLEC;1609064980;33717.07;2023-11-28
901;1;Peugeot;51;*301 17/...;3;51961;PUERTA DEL ESPEJO SENSOR / SONDA TEMP;6445F9;45857.88;2023-11-28
901;1;Peugeot;51;*301 17/...;3;83061;PUERTA DEL ESPEJO MOLD INT;96783776ZD;13001.76;2023-11-28
901;1;Peugeot;51;*301 17/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;1609064780;109876.22;2023-11-28
901;1;Peugeot;51;*301 17/...;4;34030;PUERTA DEL ESPEJO ELECT MOTOR;660248;21859.75;2023-11-28
901;1;Peugeot;51;*301 17/...;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;1609065380;13680.72;2023-11-28
901;1;Peugeot;51;*301 17/...;4;34049;PUERTA DEL ESPEJO ELECT EMBELLEC;1609065080;33717.07;2023-11-28
901;1;Peugeot;51;*301 17/...;4;83063;PUERTA DEL ESPEJO MOLD INT;96783781ZD;13001.76;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;98308759ZD;91537.27;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;3;33855;PUERTA DEL ESPEJO MANUAL CARCAZA;98001270ZD;25415.55;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;3;33906;PUERTA DEL ESPEJO ELECTRICO;98335961ZD;108770.28;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;980012761T;28432.38;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;3;69301;PUERTA DEL ESPEJO GIRO;1609865880;27494.43;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;98308800ZD;91537.27;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;4;33970;PUERTA DEL ESPEJO MANUAL CARCAZA;98001275ZD;29818.30;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;4;34021;PUERTA DEL ESPEJO ELECTRICO;98335962ZD;108770.28;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;1609867280;21170.29;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;980012771T;28432.38;2023-11-28
901;1;Peugeot;53;208 II 5P 20/...;4;69303;PUERTA DEL ESPEJO GIRO;1609865780;27494.43;2023-11-28
901;2;Renault;1;LAGUNA 94/99;3;33906;PUERTA DEL ESPEJO ELECTRICO;7700410966I;25836.97;2023-12-04
901;2;Renault;1;LAGUNA 94/99;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;7701469163I;532.18;2023-12-04
901;2;Renault;1;LAGUNA 94/99;4;34021;PUERTA DEL ESPEJO ELECTRICO;7700410965I;22744.62;2023-12-04
901;2;Renault;1;LAGUNA 94/99;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;7701469160I;4418.67;2023-12-04
901;2;Renault;1;LAGUNA 94/99;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;7700818982I;603.68;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7701471859I;24828.15;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;7701040255I;15068.36;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;3;33855;PUERTA DEL ESPEJO MANUAL CARCAZA;7701471855I;58717.06;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;3;33906;PUERTA DEL ESPEJO ELECTRICO;7700431470I;115422.73;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;3;33931;PUERTA DEL ESPEJO ELECT CRISTAL;7701040255I;15068.36;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;3;51801;PUERTA DEL ESPEJO MANUAL CARCAZA 1;7701471856I;69237.12;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;3;51808;PUERTA DEL ESPEJO ELECT CARCAZA 1;7701471857I;68565.46;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7701471858I;38605.60;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;7701040426I;64297.11;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;4;33970;PUERTA DEL ESPEJO MANUAL CARCAZA;7701471854I;49619.37;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;4;34021;PUERTA DEL ESPEJO ELECTRICO;7700431469I;13074.31;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;7701040426I;64297.11;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;4;34050;PUERTA DEL ESPEJO ELECT CARCAZA;7701471855I;58717.06;2023-12-04
901;2;Renault;9;*MEGANE FASE 2 BIC 99/09;4;51908;PUERTA DEL ESPEJO ELECT CARCAZA 1;7701471856I;69237.12;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7701471859I;24828.15;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;7701040256I;12726.30;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;3;33855;PUERTA DEL ESPEJO MANUAL CARCAZA;7701471855I;58717.06;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;3;33930;PUERTA DEL ESPEJO ELECT CARCAZA;7700834190I;4879.30;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;3;51801;PUERTA DEL ESPEJO MANUAL CARCAZA 1;7701471857I;68565.46;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7701471858I;38605.60;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;7701040426I;64297.11;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;4;33970;PUERTA DEL ESPEJO MANUAL CARCAZA;7701471854I;49619.37;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;4;34021;PUERTA DEL ESPEJO ELECTRICO;7700431469I;13074.31;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;7701040426I;64297.11;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;4;51901;PUERTA DEL ESPEJO MANUAL CARCAZA 1;7701471856I;69237.12;2023-12-04
901;2;Renault;13;*MEGANE FASE 2 TRIC 99/09;4;51908;PUERTA DEL ESPEJO ELECT CARCAZA 1;7701367979I;9367.19;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;8200700115I;131698.59;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;7701040255I;15068.36;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;3;33906;PUERTA DEL ESPEJO ELECTRICO;8200700113I;43859.74;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;3;51808;PUERTA DEL ESPEJO ELECT CARCAZA 1;7701471857I;68565.46;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;8200700118I;76346.98;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;4;33969;PUERTA DEL ESPEJO MANUAL CRISTAL;7701040256I;12726.30;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;4;34021;PUERTA DEL ESPEJO ELECTRICO;8200700117I;18803.95;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;4;34045;PUERTA DEL ESPEJO ELECT CRISTAL;7701040426I;64297.11;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;4;51897;PUERTA DEL ESPEJO MANUAL C/ CONTROL 1;8200166728I;12655.56;2023-12-04
901;2;Renault;22;!*CLIO 2 99/03/06/12 4P TRIC;4;51908;PUERTA DEL ESPEJO ELECT CARCAZA 1;7701471856I;69237.12;2023-12-04
901;2;Renault;23;*R 19 4P/5P;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7700789180I;4553.14;2023-12-04
901;2;Renault;23;*R 19 4P/5P;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7700785786I;30142.00;2023-12-04
901;2;Renault;24;*CLIO 94/96 3P;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7700826599I;16489.70;2023-12-04
901;2;Renault;26;*CLIO 96/99 3P;4;33968;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7700826599I;16489.70;2023-12-04
901;2;Renault;29;*MEGANE 97/99 4P/5P;3;33853;PUERTA DEL ESPEJO MANUAL C/ CONTROL;7700413314I;3537.45;2023-12-04
901;2;Renault;29;*MEGANE 97/99 4P/5P;3;33854;PUERTA DEL ESPEJO MANUAL CRISTAL;7701040255I;15068.36;2023-12-04
901;2;Renault;29;*MEGANE 97/99 4P/5P;3;33906;PUERTA DEL ESPEJO ELECTRICO;7700431469I;13074.31;2023-12-04
