COD_CLASE;COD_MARCA;COD_MODELO;COD_PARTE;NRO_PRESU;ID_ELEM;VALOR_MO;VALOR_REPUESTO;CANT_HS_PINT;VALOR_MAT_PINT
901;1;20;4;8036216;5;8.54;81973.17;5.99;44234.25
901;1;20;4;8074937;4;0.00;0.00;0.00;0.00
901;1;20;4;8165857;8;10.22;195387.29;6.44;47498.44
901;1;20;4;8193534;4;8.30;127076.31;3.15;24065.75
901;1;20;4;8219676;2;0.00;0.00;0.00;0.00
901;1;20;4;8240115;11;8.74;158099.64;6.02;44046.38
901;1;20;4;8250840;2;4.00;126778.07;2.91;26742.05
901;1;20;4;8320900;3;3.85;184200.99;3.00;42030.22
901;1;21;3;8295470;8;9.30;726195.63;7.01;57369.11
901;1;22;2;7976915;4;2.10;82331.13;1.72;16342.13
901;1;22;2;8032716;10;12.02;34006.34;5.27;43785.00
901;1;22;2;8034383;9;7.33;0.00;3.93;22245.33
901;1;22;2;8090490;5;5.90;0.00;4.04;30133.96
901;1;22;2;8094033;1;3.68;0.00;2.64;13373.32
901;1;22;2;8105538;1;0.00;0.00;0.18;4822.04
901;1;22;2;8119453;10;9.38;758248.76;5.75;47930.44
901;1;22;2;8125606;3;5.11;0.00;3.44;24863.34
901;1;22;2;8142440;13;7.52;668477.09;5.91;57427.09
901;1;22;2;8143870;4;9.17;0.00;5.88;32882.69
901;1;22;2;8159686;1;1.96;0.00;2.00;11755.27
901;1;22;2;8165180;5;5.55;202188.49;4.36;30504.22
901;1;22;2;8166310;3;4.28;0.00;2.64;13373.32
901;1;22;2;8190553;4;3.68;0.00;2.64;13373.32
901;1;22;2;8195899;5;10.09;131252.52;1.81;14249.07
901;1;22;2;8210402;11;13.81;732627.72;8.26;78906.92
901;1;22;2;8249951;3;0.00;0.00;0.00;0.00
901;1;22;2;8252792;5;0.00;0.00;0.00;0.00
901;1;22;2;8265188;3;6.83;0.00;4.08;26481.39
901;1;22;2;8268408;9;0.00;0.00;0.00;0.00
901;1;22;2;8285795;6;7.72;147671.02;4.33;30322.85
901;1;22;2;8293857;7;6.27;352072.96;5.28;36907.13
901;1;22;2;8336068;8;5.55;809244.42;5.32;65948.12
901;1;22;2;8344114;6;0.00;0.00;0.28;7715.26
901;1;22;3;7993393;3;0.05;13960.50;0.38;9800.92
901;1;22;3;8125606;6;5.85;208691.51;4.85;45839.95
901;1;22;3;8143870;9;8.68;311247.46;6.56;49075.27
901;1;22;3;8166310;6;4.89;208810.83;3.85;35170.01
901;1;22;3;8188771;2;1.80;83524.33;1.45;12656.98
901;1;22;3;8190553;1;0.00;0.00;0.00;0.00
901;1;22;3;8210402;1;1.60;0.00;1.49;13034.81
901;1;22;3;8211936;1;0.00;0.00;0.32;8861.57
901;1;22;3;8268408;3;0.00;0.00;0.00;0.00
901;1;22;3;8285795;3;0.00;0.00;0.00;0.00
901;1;22;3;8344114;2;1.60;0.00;1.49;19929.38
901;1;22;4;8034383;3;4.46;0.00;4.22;25422.65
901;1;22;4;8090490;1;1.60;0.00;1.49;13034.81
901;1;22;4;8094033;1;0.00;0.00;0.33;9126.05
901;1;22;4;8105538;4;3.85;303074.01;3.48;37986.45
901;1;22;4;8106484;4;5.04;220146.28;4.10;43501.86
901;1;22;4;8155839;1;1.80;0.00;1.45;12656.98
901;1;22;4;8159686;6;7.27;238939.25;5.52;49716.07
901;1;22;4;8165180;1;0.00;0.00;0.33;9126.05
901;1;22;4;8190553;3;3.92;0.00;3.57;24475.90
901;1;22;4;8195899;11;19.10;641138.75;9.12;78127.77
901;1;22;4;8249951;2;3.08;0.00;2.86;18398.26
901;1;22;4;8252792;5;6.30;376271.21;5.44;42235.45
901;1;22;4;8265188;5;6.21;71592.28;4.80;27345.27
901;1;22;4;8285795;1;1.60;0.00;1.49;13034.81
901;1;22;4;8291038;2;0.14;91280.16;0.00;0.00
901;1;22;4;8344114;8;8.51;266956.18;5.10;69224.72
901;1;23;2;7977310;3;0.00;0.00;0.00;0.00
901;1;23;2;7977962;2;2.56;0.00;1.32;7766.87
901;1;23;2;7980827;2;6.41;470024.90;1.29;11907.89
901;1;23;2;7982444;1;0.00;0.00;0.19;5097.61
901;1;23;2;7983140;7;0.81;0.00;0.83;7280.94
901;1;23;2;7983858;8;10.29;131617.77;5.00;31208.45
901;1;23;2;7985559;1;0.00;0.00;0.00;0.00
901;1;23;2;7985779;13;14.48;1089985.76;8.19;71030.47
901;1;23;2;7987213;6;4.06;440602.79;2.88;22576.93
901;1;23;2;7988628;29;25.47;2429646.83;11.11;94967.70
901;1;23;2;7990256;8;4.21;590813.85;2.01;18745.67
901;1;23;2;7994844;6;9.43;183016.31;5.27;31569.99
901;1;23;2;7998259;7;2.54;241210.82;2.01;18745.67
901;1;23;2;8001116;13;11.80;768759.23;7.12;48283.34
901;1;23;2;8003636;3;2.66;0.00;1.32;7766.87
901;1;23;2;8003815;5;6.83;0.00;3.05;20715.11
901;1;23;2;8005059;15;21.34;92961.57;9.57;59430.29
901;1;23;2;8005232;1;0.00;0.00;0.19;5097.61
901;1;23;2;8005651;7;9.65;131216.85;5.76;31914.35
901;1;23;2;8005702;12;20.13;1785340.39;8.81;78232.05
901;1;23;2;8007279;3;5.11;0.00;3.39;20351.96
901;1;23;2;8007743;6;11.88;84003.88;6.62;36944.36
901;1;23;2;8009146;4;7.43;0.00;4.75;27671.49
901;1;23;2;8011158;5;5.11;84003.88;2.95;28375.37
901;1;23;2;8015288;7;14.03;497588.04;3.51;29582.95
901;1;23;2;8015548;1;1.96;0.00;1.32;7766.87
901;1;23;2;8016604;3;0.00;0.00;0.00;0.00
901;1;23;2;8018081;19;12.07;826533.53;6.44;51901.00
901;1;23;2;8020437;4;4.60;36086.93;3.36;25326.19
901;1;23;2;8021764;6;10.46;94777.93;5.04;30083.62
901;1;23;2;8022492;5;11.50;488122.47;3.05;26410.82
901;1;23;2;8024200;10;12.76;1014482.08;3.81;32340.33
901;1;23;2;8024520;8;8.92;1486795.50;7.21;66408.47
901;1;23;2;8028912;6;6.83;0.00;3.05;20715.11
901;1;23;2;8028928;6;5.78;128576.94;3.67;25048.77
901;1;23;2;8029354;10;11.23;1495656.58;6.38;59127.53
901;1;23;2;8029727;8;7.01;8352.43;3.85;36325.03
901;1;23;2;8030353;3;6.83;0.00;4.47;22974.68
901;1;23;2;8031844;6;4.23;22542.86;2.42;23856.94
901;1;23;2;8032877;3;2.56;0.00;1.61;16289.57
901;1;23;2;8034348;7;9.48;2983.01;5.53;42235.39
901;1;23;2;8037951;5;5.95;425192.25;3.30;23645.98
901;1;23;2;8039630;7;14.28;629034.47;6.86;52669.37
901;1;23;2;8040058;11;14.18;712334.37;7.40;63833.29
901;1;23;2;8042462;16;14.44;1611454.60;8.31;72263.58
901;1;23;2;8043901;11;11.06;1199653.38;4.56;38291.02
901;1;23;2;8047980;11;17.15;1249230.81;7.64;54868.87
901;1;23;2;8051119;3;3.15;84003.88;1.31;11879.19
901;1;23;2;8057293;3;2.70;74575.30;1.32;7766.87
901;1;23;2;8059398;10;11.12;1246409.64;5.01;42226.63
901;1;23;2;8061963;6;5.93;117677.85;2.59;23095.74
901;1;23;2;8063693;3;0.00;0.00;0.00;0.00
901;1;23;2;8063981;5;4.13;155756.12;2.88;22576.93
901;1;23;2;8064916;4;4.13;531793.58;2.88;22576.93
901;1;23;2;8066732;7;12.30;1264478.11;6.07;45640.57
901;1;23;2;8066943;8;10.56;768780.76;5.32;48564.75
901;1;23;2;8068081;3;5.65;444673.17;3.82;28110.30
901;1;23;2;8069952;4;8.65;549788.72;1.74;14531.63
901;1;23;2;8070512;11;15.00;197456.66;6.75;42135.64
901;1;23;2;8072675;6;5.88;24904.39;3.67;25048.77
901;1;23;2;8072710;8;0.00;0.00;0.00;0.00
901;1;23;2;8072717;6;5.78;43870.20;2.63;19646.06
901;1;23;2;8072885;4;5.11;92773.46;2.63;19646.06
901;1;23;2;8073612;10;9.91;683748.57;5.15;49325.95
901;1;23;2;8074134;1;0.00;0.00;0.00;0.00
901;1;23;2;8074838;3;7.11;539061.81;1.29;11907.89
901;1;23;2;8075591;6;0.00;0.00;0.00;0.00
901;1;23;2;8076810;8;11.07;471143.76;6.64;47770.91
901;1;23;2;8079001;5;5.87;24904.39;3.67;22811.51
901;1;23;2;8079675;2;2.56;0.00;1.32;7766.87
901;1;23;2;8080111;4;5.68;24904.39;4.05;21905.63
901;1;23;2;8081838;16;16.42;1822154.99;7.88;68468.65
901;1;23;2;8088460;5;1.41;0.00;0.83;7280.94
901;1;23;2;8088941;3;2.66;0.00;1.32;7766.87
901;1;23;2;8090520;6;5.28;124392.55;2.63;19646.06
901;1;23;2;8091558;8;8.67;0.00;4.01;26337.49
901;1;23;2;8095323;5;8.83;26747.42;5.59;32431.37
901;1;23;2;8095895;5;6.90;249866.92;3.80;26665.80
901;1;23;2;8100397;5;7.11;0.00;2.85;23358.42
901;1;23;2;8101149;3;5.11;0.00;2.63;19646.06
901;1;23;2;8101340;5;5.27;624177.58;2.50;19586.22
901;1;23;2;8101529;4;3.55;470022.15;2.27;19008.35
901;1;23;2;8107673;8;9.34;142792.07;4.26;24044.75
901;1;23;2;8115748;10;9.13;758698.35;5.85;40075.46
901;1;23;2;8116499;5;7.71;221884.36;4.56;28328.11
901;1;23;2;8120040;3;5.55;0.00;2.52;16520.70
901;1;23;2;8120260;12;9.20;960323.78;5.57;51495.62
901;1;23;2;8121883;11;10.56;305552.18;6.41;42079.87
901;1;23;2;8124999;21;19.43;2322976.15;11.19;87866.40
901;1;23;2;8125037;8;7.10;660490.69;4.53;32308.59
901;1;23;2;8125062;5;2.40;344052.54;2.01;18745.67
901;1;23;2;8125654;7;5.75;166839.97;2.78;16783.38
901;1;23;2;8127746;9;9.20;837240.71;6.60;46026.15
901;1;23;2;8129711;4;0.00;0.00;0.00;0.00
901;1;23;2;8130628;4;3.96;19205.76;2.14;19160.13
901;1;23;2;8131458;3;3.25;0.00;1.92;13037.49
901;1;23;2;8133596;3;0.00;0.00;0.00;0.00
901;1;23;2;8133608;6;7.33;102333.18;1.74;8835.92
901;1;23;2;8134717;2;0.00;0.00;0.00;0.00
901;1;23;2;8134961;3;0.00;0.00;0.00;0.00
901;1;23;2;8135587;2;2.10;53694.21;1.56;14810.06
901;1;23;2;8136041;4;3.96;102333.18;2.14;19160.13
901;1;23;2;8138595;4;10.25;652277.38;2.88;26246.63
901;1;23;2;8141708;5;0.00;0.00;0.00;0.00
901;1;23;2;8142033;9;8.55;798172.02;5.86;53524.24
901;1;23;2;8142276;7;0.00;0.00;0.00;0.00
901;1;23;2;8143070;2;3.68;0.00;1.74;8835.92
901;1;23;2;8143431;3;3.65;9545.64;1.31;11879.19
901;1;23;2;8143642;7;6.91;1009604.31;3.17;35447.26
901;1;23;2;8144962;9;10.25;111070.30;6.04;36611.16
901;1;23;2;8145002;5;0.00;0.00;0.00;0.00
901;1;23;2;8145254;11;11.93;1740267.56;6.81;58286.86
901;1;23;2;8148314;4;13.24;652277.38;3.19;26771.94
901;1;23;2;8149573;6;7.08;622008.11;4.31;35045.02
901;1;23;2;8149832;1;0.00;0.00;0.19;5097.61
901;1;23;2;8151138;6;6.10;214806.45;2.74;24347.28
901;1;23;2;8152274;5;6.18;490471.12;3.75;27581.59
901;1;23;2;8152523;14;11.37;2019080.44;6.76;69322.75
901;1;23;2;8153125;1;0.00;0.00;0.00;0.00
901;1;23;2;8155954;8;6.70;0.00;2.78;16783.38
901;1;23;2;8157879;7;5.18;157397.25;2.98;15130.97
901;1;23;2;8158217;7;4.40;107555.66;3.18;18074.37
901;1;23;2;8159764;4;8.65;698003.02;2.25;17530.27
901;1;23;2;8161618;2;2.10;51307.80;1.56;14810.06
901;1;23;2;8163077;6;0.00;0.00;0.00;0.00
901;1;23;2;8166210;3;6.83;0.00;3.05;20715.11
901;1;23;2;8171799;1;0.00;0.00;0.19;5097.61
901;1;23;2;8175309;6;6.64;546186.86;3.90;31153.80
901;1;23;2;8177240;3;5.11;0.00;2.63;19646.06
901;1;23;2;8178592;5;5.40;123781.57;1.31;11879.19
901;1;23;2;8179798;4;5.71;0.00;3.67;25048.77
901;1;23;2;8180941;13;18.33;1497906.74;9.05;68473.79
901;1;23;2;8181871;5;7.83;585799.53;5.56;36946.22
901;1;23;2;8182153;4;7.96;0.00;3.21;17456.94
901;1;23;2;8185190;5;0.00;0.00;0.00;0.00
901;1;23;2;8186293;5;5.07;0.00;2.31;19818.17
901;1;23;2;8186834;4;0.00;0.00;0.00;0.00
901;1;23;2;8187444;3;0.00;0.00;0.00;0.00
901;1;23;2;8189592;8;10.25;77589.63;6.04;36611.16
901;1;23;2;8195358;12;9.26;916449.46;4.72;34614.03
901;1;23;2;8196647;5;8.70;32289.49;4.82;32820.05
901;1;23;2;8196960;4;5.11;97768.16;2.63;19646.06
901;1;23;2;8199392;8;10.63;156496.80;5.00;28892.62
901;1;23;2;8200645;4;6.93;0.00;3.05;20715.11
901;1;23;2;8200715;3;2.66;0.00;1.32;7766.87
901;1;23;2;8200828;11;0.00;0.00;0.00;0.00
901;1;23;2;8200905;6;7.97;205778.00;3.75;26269.72
901;1;23;2;8201173;5;0.00;0.00;0.00;0.00
901;1;23;2;8202231;7;8.77;140524.15;3.50;23338.85
901;1;23;2;8202268;5;0.00;0.00;0.00;0.00
901;1;23;2;8204788;1;0.00;0.00;0.19;5097.61
901;1;23;2;8208444;1;3.68;0.00;1.74;8835.92
901;1;23;2;8211484;8;10.21;1729085.02;6.58;57708.99
901;1;23;2;8213080;3;6.83;0.00;3.05;20715.11
901;1;23;2;8214632;3;5.11;0.00;2.63;19646.06
901;1;23;2;8215324;6;7.72;0.00;3.93;30682.54
901;1;23;2;8215407;1;1.96;0.00;1.32;7766.87
901;1;23;2;8216208;7;8.50;643758.80;3.93;32054.31
901;1;23;2;8217858;4;2.66;0.00;1.32;7766.87
901;1;23;2;8222573;7;11.63;77558.31;6.52;38656.86
901;1;23;2;8227309;2;2.56;0.00;1.32;7766.87
901;1;23;2;8227517;7;7.68;664605.81;5.82;42974.59
901;1;23;2;8227721;7;5.95;213554.59;3.30;23645.98
901;1;23;2;8228517;5;0.00;0.00;0.00;0.00
901;1;23;2;8229135;8;5.28;162246.79;2.63;19646.06
901;1;23;2;8230325;6;11.47;863901.85;3.56;29409.46
901;1;23;2;8232537;2;3.15;0.00;1.31;11879.19
901;1;23;2;8233870;7;5.69;271918.47;2.52;16520.70
901;1;23;2;8235898;23;22.51;3736444.90;11.13;95347.27
901;1;23;2;8236911;5;7.80;127891.80;4.41;26691.63
901;1;23;2;8237492;3;5.65;696524.51;3.82;28110.30
901;1;23;2;8239169;6;10.72;911277.69;4.26;36275.94
901;1;23;2;8243574;1;0.00;0.00;0.19;5097.61
901;1;23;2;8244212;2;0.10;0.00;0.19;5097.61
901;1;23;2;8247008;14;14.36;1718223.86;7.68;66560.54
901;1;23;2;8248194;12;15.42;2139918.91;7.53;55789.55
901;1;23;2;8248272;12;11.14;435496.88;6.59;43654.12
901;1;23;2;8250866;9;8.00;125082.46;3.19;28282.89
901;1;23;2;8255131;17;11.28;2113027.52;6.30;55890.72
901;1;23;2;8256506;5;5.85;673442.27;3.30;23645.98
901;1;23;2;8256595;5;7.40;162246.79;3.81;21421.01
901;1;23;2;8256953;4;10.15;0.00;5.50;31651.67
901;1;23;2;8257744;9;15.24;105686.98;8.58;50459.08
901;1;23;2;8258566;8;10.52;1459820.89;3.81;32340.33
901;1;23;2;8258720;9;13.41;374859.47;6.25;37602.36
901;1;23;2;8262116;6;9.89;63115.04;3.33;23174.66
901;1;23;2;8264078;3;8.85;881306.23;1.74;14531.63
901;1;23;2;8266669;1;0.00;0.00;0.00;0.00
901;1;23;2;8267509;6;7.40;177746.94;3.81;21421.01
901;1;23;2;8268431;4;1.96;0.00;1.32;7766.87
901;1;23;2;8270373;6;5.78;211696.48;3.67;25048.77
901;1;23;2;8273819;7;7.69;282326.02;3.75;26269.72
901;1;23;2;8280810;12;13.54;1710042.12;4.85;40539.97
901;1;23;2;8282170;6;5.92;105319.59;3.30;23645.98
901;1;23;2;8285445;4;8.70;662707.84;4.53;32308.59
901;1;23;2;8286077;16;22.30;3333211.61;9.57;78815.77
901;1;23;2;8287299;16;16.62;1382616.42;8.92;60431.00
901;1;23;2;8287654;6;3.82;778974.66;2.27;19008.35
901;1;23;2;8289022;8;10.21;1070050.22;5.83;51758.30
901;1;23;2;8290828;3;0.00;0.00;0.00;0.00
901;1;23;2;8293423;7;3.28;1116495.36;3.59;31977.30
901;1;23;2;8293705;9;9.82;139631.68;5.28;35905.26
901;1;23;2;8297197;5;1.96;0.00;1.32;7766.87
901;1;23;2;8297452;6;7.10;39853.22;3.33;25411.92
901;1;23;2;8297566;6;9.27;0.00;4.77;27043.39
901;1;23;2;8298250;10;9.11;1133475.68;5.95;46768.25
901;1;23;2;8298766;2;0.00;0.00;0.27;7164.18
901;1;23;2;8300086;9;7.23;728138.12;3.90;28916.54
901;1;23;2;8301138;15;12.88;2283222.61;6.89;84021.66
901;1;23;2;8302586;4;0.81;0.00;0.83;11132.06
901;1;23;2;8302598;20;11.23;3235109.76;6.76;91583.78
901;1;23;2;8306690;11;8.21;1926275.17;7.46;92946.12
901;1;23;2;8306837;4;3.90;148313.56;1.76;25212.95
901;1;23;2;8307629;6;0.00;0.00;0.00;0.00
901;1;23;2;8307652;5;3.62;778457.47;2.27;27760.56
901;1;23;2;8309430;12;11.81;1218377.38;5.86;75408.93
901;1;23;2;8309572;3;4.38;0.00;1.74;13251.25
901;1;23;2;8309867;5;8.43;207973.80;5.25;50452.39
901;1;23;2;8310420;4;7.14;48837.39;4.84;41695.64
901;1;23;2;8310929;4;3.65;0.00;2.07;20338.23
901;1;23;2;8315229;3;0.00;0.00;0.00;0.00
901;1;23;2;8318023;3;0.00;0.00;0.00;0.00
901;1;23;2;8320792;7;10.42;2156410.55;4.56;55397.51
901;1;23;2;8322288;8;10.35;189096.64;4.56;51264.55
901;1;23;2;8325682;8;7.79;795660.92;4.03;44116.95
901;1;23;2;8327901;3;3.75;0.00;2.35;25834.49
901;1;23;2;8329814;7;2.24;165604.47;1.56;21385.15
901;1;23;2;8330240;11;9.53;413555.40;4.26;43174.32
901;1;23;2;8332991;11;15.42;2044767.03;6.78;72618.38
901;1;23;2;8340372;5;7.40;60003.22;3.05;32446.87
901;1;23;2;8340704;4;8.95;1001926.76;2.25;24660.56
901;1;23;2;8341019;1;3.68;0.00;1.74;13251.25
901;1;23;2;8341250;6;0.00;0.00;0.00;0.00
901;1;23;2;8342074;3;3.96;0.00;2.14;30327.68
901;1;23;2;8343238;11;11.23;2767452.62;6.38;81388.56
901;1;23;2;8343873;2;0.00;0.00;0.00;0.00
901;1;23;2;8348343;3;3.72;44883.83;2.73;22851.90
901;1;23;2;8350066;9;9.03;1282241.53;6.83;70936.25
901;1;23;2;8350235;2;1.41;0.00;0.83;11132.06
901;1;23;3;7977962;4;6.35;307961.68;4.68;35604.39
901;1;23;3;7978662;1;0.00;0.00;0.00;0.00
901;1;23;3;7983140;5;5.65;291908.54;3.85;34784.84
901;1;23;3;7988628;1;1.60;0.00;1.14;10012.24
901;1;23;3;7999249;3;4.81;0.00;2.78;16943.98
901;1;23;3;8003815;1;0.00;0.00;0.00;0.00
901;1;23;3;8005702;1;1.60;0.00;1.14;10012.24
901;1;23;3;8007743;1;0.00;0.00;0.31;8597.04
901;1;23;3;8011158;1;0.00;0.00;0.25;7009.90
901;1;23;3;8015288;6;6.85;334676.52;4.45;42383.58
901;1;23;3;8015548;13;12.56;1323518.23;7.22;66491.44
901;1;23;3;8018081;2;0.00;0.00;0.00;0.00
901;1;23;3;8022492;3;3.85;322838.02;2.76;31102.73
901;1;23;3;8024875;1;0.00;0.00;0.00;0.00
901;1;23;3;8027468;1;0.00;0.00;0.31;8597.04
901;1;23;3;8028912;2;0.00;0.00;0.00;0.00
901;1;23;3;8028928;2;0.00;0.00;0.00;0.00
901;1;23;3;8030353;1;1.60;0.00;1.14;10012.24
901;1;23;3;8031844;1;0.00;0.00;0.25;7009.90
901;1;23;3;8032877;17;13.33;955201.96;7.30;52889.81
901;1;23;3;8057293;1;0.00;0.00;0.25;7009.90
901;1;23;3;8059398;1;0.00;0.00;0.25;7009.90
901;1;23;3;8064391;3;6.42;0.00;3.80;22368.58
901;1;23;3;8072675;1;0.00;0.00;0.25;7009.90
901;1;23;3;8074838;9;11.03;1628899.43;6.37;58597.80
901;1;23;3;8075591;1;0.00;0.00;0.00;0.00
901;1;23;3;8077024;1;1.80;0.00;1.40;12279.15
901;1;23;3;8078709;1;0.00;0.00;0.00;0.00
901;1;23;3;8079001;2;2.30;69231.41;1.82;10680.50
901;1;23;3;8080111;3;3.88;0.00;2.84;15959.11
901;1;23;3;8082304;1;0.00;0.00;0.00;0.00
901;1;23;3;8088460;10;16.43;1448328.41;8.26;71442.70
901;1;23;3;8088941;7;11.91;405104.29;5.74;47307.52
901;1;23;3;8090402;1;0.00;0.00;0.31;8597.04
901;1;23;3;8090520;1;0.00;0.00;0.25;7009.90
901;1;23;3;8091558;2;2.30;0.00;1.82;10680.50
901;1;23;3;8101149;3;2.88;19472.80;2.26;14489.03
901;1;23;3;8112377;3;2.50;214132.77;2.23;13098.70
901;1;23;3;8119119;1;0.14;266102.80;0.00;0.00
901;1;23;3;8121535;1;1.80;0.00;1.40;12279.15
901;1;23;3;8124406;7;7.87;46189.79;5.85;36883.93
901;1;23;3;8124556;5;5.60;437630.75;4.13;37548.48
901;1;23;3;8128466;1;0.00;0.00;0.31;8597.04
901;1;23;3;8129711;2;0.00;0.00;0.31;8597.04
901;1;23;3;8131458;5;6.07;76370.30;4.38;31810.83
901;1;23;3;8133596;2;0.00;0.00;0.00;0.00
901;1;23;3;8133608;3;0.00;0.00;0.00;0.00
901;1;23;3;8134717;1;0.00;0.00;0.00;0.00
901;1;23;3;8134961;2;0.00;0.00;0.00;0.00
901;1;23;3;8138595;4;6.38;20324.57;5.07;29057.81
901;1;23;3;8141708;2;0.00;0.00;0.31;8597.04
901;1;23;3;8142276;5;0.00;0.00;0.00;0.00
901;1;23;3;8143070;6;7.85;937229.70;5.44;50041.93
901;1;23;3;8143642;1;1.80;0.00;1.40;12279.15
901;1;23;3;8145002;2;0.00;0.00;0.31;8597.04
901;1;23;3;8146847;1;0.00;0.00;0.00;0.00
901;1;23;3;8152274;1;0.00;0.00;0.25;7009.90
901;1;23;3;8166210;9;7.30;428873.66;5.39;39686.82
901;1;23;3;8171799;6;5.68;36133.65;4.24;28238.26
901;1;23;3;8178592;2;0.00;0.00;0.00;0.00
901;1;23;3;8182153;2;3.88;0.00;2.84;15959.11
901;1;23;3;8185190;6;7.29;329236.76;5.46;33358.78
901;1;23;3;8186293;3;6.29;0.00;4.45;30214.33
901;1;23;3;8186834;1;0.00;0.00;0.00;0.00
901;1;23;3;8193768;1;2.50;0.00;2.23;13098.70
901;1;23;3;8195589;1;2.50;0.00;2.23;13098.70
901;1;23;3;8200645;4;9.08;491868.53;6.25;42437.40
901;1;23;3;8200715;4;6.35;489314.78;4.68;35604.39
901;1;23;3;8201173;1;0.00;0.00;0.00;0.00
901;1;23;3;8202268;1;0.00;0.00;0.00;0.00
901;1;23;3;8207618;1;0.00;0.00;0.31;8597.04
901;1;23;3;8214068;5;5.60;827019.72;4.13;37548.48
901;1;23;3;8217858;6;6.88;453660.75;5.25;42025.27
901;1;23;3;8227309;22;16.97;3024957.35;8.59;74802.95
901;1;23;3;8227721;9;16.82;1156737.33;8.67;51042.97
901;1;23;3;8228517;3;0.00;0.00;0.00;0.00
901;1;23;3;8229135;2;0.00;0.00;0.00;0.00
901;1;23;3;8230325;15;14.30;1721052.38;7.87;64336.52
901;1;23;3;8232039;1;0.00;0.00;0.31;8597.04
901;1;23;3;8235898;1;0.00;0.00;0.25;7009.90
901;1;23;3;8236911;4;3.85;554325.05;2.76;31102.73
901;1;23;3;8243574;5;6.84;57746.93;5.54;32382.99
901;1;23;3;8258566;5;5.58;531676.35;3.58;35930.79
901;1;23;3;8262116;3;2.18;0.00;1.66;14538.24
901;1;23;3;8264078;10;11.77;1204287.97;7.25;60722.42
901;1;23;3;8267509;1;0.00;0.00;0.00;0.00
901;1;23;3;8267653;2;1.62;0.00;1.00;8689.87
901;1;23;3;8268431;1;0.00;0.00;0.00;0.00
901;1;23;3;8273819;2;2.88;0.00;2.26;14489.03
901;1;23;3;8280810;2;0.40;0.00;0.25;7009.90
901;1;23;3;8282170;1;0.00;0.00;0.25;7009.90
901;1;23;3;8286077;1;1.60;0.00;1.14;10012.24
901;1;23;3;8287234;5;4.00;500336.53;3.24;28673.25
901;1;23;3;8290828;2;0.00;0.00;0.00;0.00
901;1;23;3;8292683;1;0.00;0.00;0.00;0.00
901;1;23;3;8297452;2;0.00;0.00;0.00;0.00
901;1;23;3;8297566;3;0.00;0.00;0.00;0.00
901;1;23;3;8302586;1;0.00;0.00;0.00;0.00
901;1;23;3;8307629;3;4.69;77558.31;3.46;30907.94
901;1;23;3;8312291;1;0.00;0.00;0.31;8597.04
901;1;23;3;8325682;1;0.00;0.00;0.25;7009.90
901;1;23;3;8330240;3;3.30;31262.62;2.71;26819.31
901;1;23;3;8332991;3;0.00;0.00;0.00;0.00
901;1;23;3;8334544;1;0.00;0.00;0.31;8597.04
901;1;23;3;8340372;4;3.85;767494.61;2.76;39068.51
901;1;23;3;8341019;5;6.04;668711.93;3.99;50085.19
901;1;23;3;8341250;2;0.00;0.00;0.31;8597.04
901;1;23;3;8343238;2;0.00;0.00;0.00;0.00
901;1;23;3;8343873;9;6.30;1096526.00;4.81;53501.51
901;1;23;3;8350235;9;10.89;2524655.56;6.37;79338.16
901;1;23;4;7977310;2;1.80;0.00;1.40;12279.15
901;1;23;4;7978322;4;5.38;20425.22;4.49;27587.73
901;1;23;4;7982444;3;5.80;160248.89;2.77;24875.28
901;1;23;4;7983140;1;0.00;0.00;0.00;0.00
901;1;23;4;7988628;1;1.60;0.00;1.14;10012.24
901;1;23;4;7994133;5;4.00;299205.29;3.24;34546.14
901;1;23;4;7998320;1;0.00;0.00;0.31;8597.04
901;1;23;4;7998700;1;0.00;0.00;0.31;8597.04
901;1;23;4;8003636;3;8.58;0.00;5.78;30860.81
901;1;23;4;8003815;3;3.30;16620.21;2.40;12150.58
901;1;23;4;8005232;8;4.58;230976.35;2.12;25001.70
901;1;23;4;8006031;1;0.00;0.00;0.31;8597.04
901;1;23;4;8009146;4;7.29;0.00;5.03;31684.41
901;1;23;4;8011697;1;0.00;0.00;0.31;8597.04
901;1;23;4;8013062;4;4.00;356461.81;3.24;34546.14
901;1;23;4;8016604;1;1.80;0.00;1.40;12279.15
901;1;23;4;8022492;4;6.23;11275.79;3.40;24810.30
901;1;23;4;8024200;3;1.60;0.00;1.45;18609.28
901;1;23;4;8024875;1;0.14;113035.69;0.00;0.00
901;1;23;4;8027714;1;0.00;0.00;0.31;8597.04
901;1;23;4;8028912;4;2.50;16620.21;2.17;16498.51
901;1;23;4;8028928;1;1.60;0.00;1.14;10012.24
901;1;23;4;8043901;5;9.31;856597.94;4.22;42782.11
901;1;23;4;8047223;2;5.10;0.00;4.08;24913.94
901;1;23;4;8047980;1;1.60;0.00;1.14;10012.24
901;1;23;4;8048517;1;0.00;0.00;0.31;8597.04
901;1;23;4;8048544;2;4.23;0.00;2.57;15113.90
901;1;23;4;8049738;6;5.96;37839.27;5.03;32303.04
901;1;23;4;8063693;4;3.85;350537.37;2.76;31102.73
901;1;23;4;8065089;1;0.00;0.00;0.31;8597.04
901;1;23;4;8066595;2;3.54;0.00;3.01;19899.49
901;1;23;4;8066732;1;1.60;0.00;1.14;10012.24
